telecomts_fault,candidate_entity,candidate_type,candidate_description,candidate_source_id,candidate_file_path,related_entity,related_type,related_description,edge_description,edge_keywords,edge_conditions,edge_source_id,edge_file_path,edge_weight
Faulty Handover Algorithm,Measurements of intra-frequency NR cells,Concept,"Measurements of intra-frequency NR cells refer to the process by which a User Equipment (UE) performs measurements on neighboring NR cells operating on the same frequency band, as part of the mobility management procedure. This is applicable when the UE is configured with relaxed measurement criteria.",chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,UE,Terminology<SEP>UNKNOWN,The UE is in a powered down state as described in section 5.5.1,The UE performs measurements of intra-frequency NR cells under relaxed measurement criteria,perform,"[""relaxed""]",chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,1.0
Faulty Handover Algorithm,Measurements of intra-frequency NR cells,Concept,"Measurements of intra-frequency NR cells refer to the process by which a User Equipment (UE) performs measurements on neighboring NR cells operating on the same frequency band, as part of the mobility management procedure. This is applicable when the UE is configured with relaxed measurement criteria.",chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,relaxed measurement criteria,Concept<SEP>UNKNOWN,"(no description)<SEP>Relaxed measurement criteria is a configuration applied to the UE that modifies the conditions under which inter-RAT E-UTRAN cell measurements are performed, allowing for less stringent thresholds.<SEP>The Measurements of intra-frequency NR cells are performed when the UE is configured with relaxed measurement criteria",The Measurements of intra-frequency NR cells are performed when the UE is configured with relaxed measurement criteria,configured_with,"[""relaxed measurement criteria)##""]",chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,1.0
Faulty Handover Algorithm,Measurements of intra-frequency NR cells,Concept,"Measurements of intra-frequency NR cells refer to the process by which a User Equipment (UE) performs measurements on neighboring NR cells operating on the same frequency band, as part of the mobility management procedure. This is applicable when the UE is configured with relaxed measurement criteria.",chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,relaxed,UNKNOWN,The UE performs measurements of intra-frequency NR cells under relaxed measurement criteria,The UE performs measurements of intra-frequency NR cells under relaxed measurement criteria,Condition,,chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,1.0
Faulty Handover Algorithm,Measurements of intra-frequency NR cells,Concept,"Measurements of intra-frequency NR cells refer to the process by which a User Equipment (UE) performs measurements on neighboring NR cells operating on the same frequency band, as part of the mobility management procedure. This is applicable when the UE is configured with relaxed measurement criteria.",chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,relaxed,UNKNOWN,The UE performs measurements of intra-frequency NR cells under relaxed measurement criteria,The UE performs measurements of intra-frequency NR cells under relaxed measurement criteria,Condition,,chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,2.0
Faulty Handover Algorithm,Measurements of intra-frequency NR cells,Concept,"Measurements of intra-frequency NR cells refer to the process by which a User Equipment (UE) performs measurements on neighboring NR cells operating on the same frequency band, as part of the mobility management procedure. This is applicable when the UE is configured with relaxed measurement criteria.",chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,relaxed measurement criteria,Concept<SEP>UNKNOWN,"(no description)<SEP>Relaxed measurement criteria is a configuration applied to the UE that modifies the conditions under which inter-RAT E-UTRAN cell measurements are performed, allowing for less stringent thresholds.<SEP>The Measurements of intra-frequency NR cells are performed when the UE is configured with relaxed measurement criteria",The Measurements of intra-frequency NR cells are performed when the UE is configured with relaxed measurement criteria,configured_with,"[""relaxed measurement criteria)##""]",chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,1.0
Faulty Handover Algorithm,Measurements of intra-frequency NR cells,Concept,"Measurements of intra-frequency NR cells refer to the process by which a User Equipment (UE) performs measurements on neighboring NR cells operating on the same frequency band, as part of the mobility management procedure. This is applicable when the UE is configured with relaxed measurement criteria.",chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,relaxed,UNKNOWN,The UE performs measurements of intra-frequency NR cells under relaxed measurement criteria,The UE performs measurements of intra-frequency NR cells under relaxed measurement criteria,Condition,,chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,1.0
Faulty Handover Algorithm,Measurements of intra-frequency NR cells,Concept,"Measurements of intra-frequency NR cells refer to the process by which a User Equipment (UE) performs measurements on neighboring NR cells operating on the same frequency band, as part of the mobility management procedure. This is applicable when the UE is configured with relaxed measurement criteria.",chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,relaxed,UNKNOWN,The UE performs measurements of intra-frequency NR cells under relaxed measurement criteria,The UE performs measurements of intra-frequency NR cells under relaxed measurement criteria,Condition,,chunk-5b39cc78c20605d49721db326aafb391,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9,2.0
Faulty Handover Algorithm,Measurements for UE fulfilling low mobility criteria,Concept,Measurements for UE fulfilling low mobility criteria is a procedure defined in section 4.2.2.9.2 that applies to User Equipment (UE) meeting low mobility conditions. It involves specific measurement configurations for such UEs.<SEP>Measurements for UE fulfilling low mobility criteria is a procedure defined in section 4.2.2.10.2 that applies to User Equipment (UE) meeting low mobility conditions. It is related to radio resource management and signal measurement processes in a cellular network.<SEP>Measurements for UE fulfilling low mobility criteria is a procedure defined in section 4.2.2.11.2 that applies to User Equipment (UE) meeting low mobility conditions. It involves specific measurement configurations for such UEs.,chunk-3d588c203ef3c80e0c9b1a6209939527<SEP>chunk-7e657eb43175b0e6695a7083228ee6c2<SEP>chunk-a3e2859d54b24adca8b10010497e715e,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9.2<SEP>../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.10.2<SEP>../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.11.2,DEF,UNKNOWN,"The Support Team is responsible for the management of the work of the TSGs, including editorship and management of specifications under TSG change control, preparation and support for meetings (including meeting reports) of TSGs, their Working Groups, and subgroups, in descending priority, and liaison with other bodies and relevant groups and institutions.","Measurements for UE fulfilling low mobility criteria is a procedure applied to User Equipment (UE) that meets low mobility criteria, as defined in section 4.2.2.9.2.",Definition,"[""low mobility criteria""]",chunk-7e657eb43175b0e6695a7083228ee6c2,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9.2,1.0
Faulty Handover Algorithm,Measurements for UE fulfilling low mobility criteria,Concept,Measurements for UE fulfilling low mobility criteria is a procedure defined in section 4.2.2.9.2 that applies to User Equipment (UE) meeting low mobility conditions. It involves specific measurement configurations for such UEs.<SEP>Measurements for UE fulfilling low mobility criteria is a procedure defined in section 4.2.2.10.2 that applies to User Equipment (UE) meeting low mobility conditions. It is related to radio resource management and signal measurement processes in a cellular network.<SEP>Measurements for UE fulfilling low mobility criteria is a procedure defined in section 4.2.2.11.2 that applies to User Equipment (UE) meeting low mobility conditions. It involves specific measurement configurations for such UEs.,chunk-3d588c203ef3c80e0c9b1a6209939527<SEP>chunk-7e657eb43175b0e6695a7083228ee6c2<SEP>chunk-a3e2859d54b24adca8b10010497e715e,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9.2<SEP>../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.10.2<SEP>../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.11.2,DEF,UNKNOWN,"The Support Team is responsible for the management of the work of the TSGs, including editorship and management of specifications under TSG change control, preparation and support for meetings (including meeting reports) of TSGs, their Working Groups, and subgroups, in descending priority, and liaison with other bodies and relevant groups and institutions.","Measurements for UE fulfilling low mobility criteria is a procedure applied to User Equipment (UE) that meets the low mobility criteria, as defined in section 4.2.2.11.2.",Definition,,chunk-a3e2859d54b24adca8b10010497e715e,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.11.2,1.0
Faulty Handover Algorithm,Measurements for UE fulfilling low mobility criteria,Concept,Measurements for UE fulfilling low mobility criteria is a procedure defined in section 4.2.2.9.2 that applies to User Equipment (UE) meeting low mobility conditions. It involves specific measurement configurations for such UEs.<SEP>Measurements for UE fulfilling low mobility criteria is a procedure defined in section 4.2.2.10.2 that applies to User Equipment (UE) meeting low mobility conditions. It is related to radio resource management and signal measurement processes in a cellular network.<SEP>Measurements for UE fulfilling low mobility criteria is a procedure defined in section 4.2.2.11.2 that applies to User Equipment (UE) meeting low mobility conditions. It involves specific measurement configurations for such UEs.,chunk-3d588c203ef3c80e0c9b1a6209939527<SEP>chunk-7e657eb43175b0e6695a7083228ee6c2<SEP>chunk-a3e2859d54b24adca8b10010497e715e,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9.2<SEP>../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.10.2<SEP>../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.11.2,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,4.2.2.9.2,Reference,,chunk-7e657eb43175b0e6695a7083228ee6c2,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9.2,1.0
Faulty Handover Algorithm,Measurements for UE fulfilling low mobility criteria,Concept,Measurements for UE fulfilling low mobility criteria is a procedure defined in section 4.2.2.9.2 that applies to User Equipment (UE) meeting low mobility conditions. It involves specific measurement configurations for such UEs.<SEP>Measurements for UE fulfilling low mobility criteria is a procedure defined in section 4.2.2.10.2 that applies to User Equipment (UE) meeting low mobility conditions. It is related to radio resource management and signal measurement processes in a cellular network.<SEP>Measurements for UE fulfilling low mobility criteria is a procedure defined in section 4.2.2.11.2 that applies to User Equipment (UE) meeting low mobility conditions. It involves specific measurement configurations for such UEs.,chunk-3d588c203ef3c80e0c9b1a6209939527<SEP>chunk-7e657eb43175b0e6695a7083228ee6c2<SEP>chunk-a3e2859d54b24adca8b10010497e715e,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9.2<SEP>../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.10.2<SEP>../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.11.2,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,4.2.2.9.2,Reference,,chunk-7e657eb43175b0e6695a7083228ee6c2,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9.2,2.0
Faulty Handover Algorithm,Measurements for UE fulfilling low mobility criteria,Concept,Measurements for UE fulfilling low mobility criteria is a procedure defined in section 4.2.2.9.2 that applies to User Equipment (UE) meeting low mobility conditions. It involves specific measurement configurations for such UEs.<SEP>Measurements for UE fulfilling low mobility criteria is a procedure defined in section 4.2.2.10.2 that applies to User Equipment (UE) meeting low mobility conditions. It is related to radio resource management and signal measurement processes in a cellular network.<SEP>Measurements for UE fulfilling low mobility criteria is a procedure defined in section 4.2.2.11.2 that applies to User Equipment (UE) meeting low mobility conditions. It involves specific measurement configurations for such UEs.,chunk-3d588c203ef3c80e0c9b1a6209939527<SEP>chunk-7e657eb43175b0e6695a7083228ee6c2<SEP>chunk-a3e2859d54b24adca8b10010497e715e,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9.2<SEP>../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.10.2<SEP>../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.11.2,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,4.2.2.9.2<SEP>4.2.2.10.2)##,Reference,,chunk-3d588c203ef3c80e0c9b1a6209939527<SEP>chunk-7e657eb43175b0e6695a7083228ee6c2,../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.9.2<SEP>../3GPP-trunked/Rel-19/38_series/38133-j00_cover.md4.2.2.10.2,2.0
