node_id,entity_id,entity_type,description,source_id,file_path,created_at,source_file,release,raw_entity_id
LCS-UP binding ID,LCS-UP binding ID,Concept,An identity allocated by the LMF and used to associate the UE with the LCS secured user plane connection between the UE and the LMF.,chunk-023589e08f953e315a2b9f8657696d0a,../3GPP-trunked/Rel-19/24_series/24572-j20.md3.1,1770207577,Rel-19/24_series/24572-j20/graph_chunk_entity_relation.graphml,Rel-19,LCS-UP binding ID
Location Services,Location Services,Concept,"Location Services is a functionality supported in the 5G System (5GS) that enables the determination and reporting of user equipment (UE) location. It is supported via the LCS-UPP and UPP-CM protocols for user plane positioning and secured connections between the UE and the LMF, as well as for location event reporting to the LCS client or the Application Function (AF).",chunk-8f54a6e8651a062d432ad2713574ad1d,../3GPP-trunked/Rel-19/24_series/24572-j20.md1,1770207588,Rel-19/24_series/24572-j20/graph_chunk_entity_relation.graphml,Rel-19,Location Services
user plane positioning,user plane positioning,Concept,"User plane positioning is a method of determining UE location using the user plane data path between the UE and the LMF, supported by the LCS-UPP and UPP-CM protocols in the 5G System (5GS).",chunk-8f54a6e8651a062d432ad2713574ad1d,../3GPP-trunked/Rel-19/24_series/24572-j20.md1,1770207588,Rel-19/24_series/24572-j20/graph_chunk_entity_relation.graphml,Rel-19,user plane positioning
standard ISDN/PSTN charging,standard ISDN/PSTN charging,Benefit,"Standard ISDN/PSTN charging is a benefit enabled by the E.164 numbering plan, allowing consistent billing for calls to mobile stations (MSs) using existing ISDN/PSTN charging mechanisms.",chunk-57028140433a1018f3246fc08192ff71,../3GPP-trunked/Rel-19/23_series/23003-j20.md3.2,1770207646,Rel-19/24_series/24572-j20/graph_chunk_entity_relation.graphml,Rel-19,standard ISDN/PSTN charging
IP v6,IP v6,Technology,"IP v6 is a version of the Internet Protocol that enables fixed or mobile terminals to communicate with mobile terminals using a 128-bit address space, providing a larger address pool than IP v4.",chunk-57028140433a1018f3246fc08192ff71,../3GPP-trunked/Rel-19/23_series/23003-j20.md3.2,1770207646,Rel-19/24_series/24572-j20/graph_chunk_entity_relation.graphml,Rel-19,IP v6
home country,home country,Terminology,,chunk-b71f521597a119c28cbecbd16f4e44e2,../3GPP-trunked/Rel-19/23_series/23003-j20.md3.5,1770207646,Rel-19/24_series/24572-j20/graph_chunk_entity_relation.graphml,Rel-19,home country
numbering area,numbering area,Terminology,,chunk-c39f16c37ad7208481705fcefa2d0ac1,../3GPP-trunked/Rel-19/23_series/23003-j20.md3.4,1770207653,Rel-19/24_series/24572-j20/graph_chunk_entity_relation.graphml,Rel-19,numbering area
rerouting indicators,rerouting indicators,Terminology,,chunk-c39f16c37ad7208481705fcefa2d0ac1,../3GPP-trunked/Rel-19/23_series/23003-j20.md3.4,1770207653,Rel-19/24_series/24572-j20/graph_chunk_entity_relation.graphml,Rel-19,rerouting indicators
redirection indicators,redirection indicators,Terminology,,chunk-c39f16c37ad7208481705fcefa2d0ac1,../3GPP-trunked/Rel-19/23_series/23003-j20.md3.4,1770207653,Rel-19/24_series/24572-j20/graph_chunk_entity_relation.graphml,Rel-19,redirection indicators
signaling means,signaling means,Terminology,,chunk-c39f16c37ad7208481705fcefa2d0ac1,../3GPP-trunked/Rel-19/23_series/23003-j20.md3.4,1770207653,Rel-19/24_series/24572-j20/graph_chunk_entity_relation.graphml,Rel-19,signaling means
A2X PC5 unicast link,A2X PC5 unicast link,Concept,"A2X PC5 unicast link is a communication link initiated to establish a direct connection between two devices using the PC5 interface, supporting unicast transmission in the context of A2X (Vehicle-to-Everything) communication.",chunk-55b896e28c3a08111880414302ce8397,../3GPP-trunked/Rel-19/24_series/24577-j10.md1,1770204310,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,A2X PC5 unicast link
A2X DIRECT LINK IDENTIFIER,A2X DIRECT LINK IDENTIFIER,Signal,"A2X DIRECT LINK IDENTIFIER is a signal sent by the target UE after acceptance, used to establish a direct link.",chunk-745adf5b0923c7a95eecd620efff6a58,../3GPP-trunked/Rel-19/24_series/24577-j10.md3,1770204315,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,A2X DIRECT LINK IDENTIFIER
target UE,target UE,Terminology,,chunk-745adf5b0923c7a95eecd620efff6a58,../3GPP-trunked/Rel-19/24_series/24577-j10.md3,1770204315,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,target UE
A2X DIRECT,A2X DIRECT,Technology,"A2X DIRECT is a procedure initiated by the UE in the context of an ase procedure, used for direct communication or signaling.",chunk-bbf8fa54a61186ef5691e0d854c60dae,../3GPP-trunked/Rel-19/24_series/24577-j10.md2,1770204322,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,A2X DIRECT
ase procedure,ase procedure,Concept,"The ase procedure is a process in which the initiating UE performs actions such as creating an A2X DIRECT, indicating a sequence of steps or operations involving the UE.",chunk-bbf8fa54a61186ef5691e0d854c60dae,../3GPP-trunked/Rel-19/24_series/24577-j10.md2,1770204322,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,ase procedure
AdditionalSupportInfo,AdditionalSupportInfo,Concept,"AdditionalSupportInfo is a new information element proposed to extend UPF capabilities beyond current 3GPP standards. It is an open and generic value, such as an octet string, that can represent non-standard or partially supported features of a UPF. It is configured by the operator at the UPF and used by SMF for UPF selection/re-selection.",chunk-7e5c6815e9132002a60d59f912e7ee9a,../3GPP-trunked/Rel-19/23_series/23700-63-j00.md6.3.1.1,1770204366,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,AdditionalSupportInfo
octet string,octet string,Terminology,,chunk-7e5c6815e9132002a60d59f912e7ee9a,../3GPP-trunked/Rel-19/23_series/23700-63-j00.md6.3.1.1,1770204366,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,octet string
sequence of bits values,sequence of bits values,Terminology,,chunk-7e5c6815e9132002a60d59f912e7ee9a,../3GPP-trunked/Rel-19/23_series/23700-63-j00.md6.3.1.1,1770204366,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,sequence of bits values
hardware configurations,hardware configurations,Concept,"Hardware configurations refer to physical or logical configurations of UPF hardware components such as CPU or NIC (Network Interface Controller), which can influence performance characteristics like capacity or latency.",chunk-7e5c6815e9132002a60d59f912e7ee9a,../3GPP-trunked/Rel-19/23_series/23700-63-j00.md6.3.1.1,1770204367,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,hardware configurations
CPU,CPU,Terminology,,chunk-7e5c6815e9132002a60d59f912e7ee9a,../3GPP-trunked/Rel-19/23_series/23700-63-j00.md6.3.1.1,1770204367,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,CPU
NIC,NIC,Terminology,,chunk-7e5c6815e9132002a60d59f912e7ee9a,../3GPP-trunked/Rel-19/23_series/23700-63-j00.md6.3.1.1,1770204367,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,NIC
PFCP Association Setup,PFCP Association Setup,Concept,"PFCP Association Setup is a procedure defined in clause 4.4.3.1 of TS 23.502 [3], which is extended to include new capabilities for supported functionalities. This extension involves adding a new bit to the Supported-Features IE in PFCP and introducing a new AdditionalSupportInfo IE containing locally configured information in the UPF as described in clause 6.3.1.<SEP>PFCP Association Setup is a procedure in 5G core network that involves the establishment of a PFCP (Packet Forwarding Control Protocol",chunk-a231e6cefde48e6bf8053bf1648d2635<SEP>chunk-c1088ce3436a19b1e626b7b31c4b6e72,../3GPP-trunked/Rel-19/23_series/23700-63-j00.md6.3.2<SEP>../3GPP-trunked/Rel-19/23_series/23700-63-j00.md6.3.3,1770204380,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,PFCP Association Setup
N4 Association Setup Procedure,N4 Association Setup Procedure,Concept,"N4 Association Setup Procedure is a procedure referenced in clause 4.4.3.1 of TS 23.502 [3] and is part of the PFCP Association Setup extension, used to establish the N4 interface between SMF and UPF.",chunk-a231e6cefde48e6bf8053bf1648d2635,../3GPP-trunked/Rel-19/23_series/23700-63-j00.md6.3.2,1770204367,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,N4 Association Setup Procedure
N4 Association Update Procedure,N4 Association Update Procedure,Concept,"N4 Association Update Procedure is a procedure referenced in clause 4.4.3.2 of TS 23.502 [3] and is part of the PFCP Association Setup extension, used to update the N4 interface between SMF and UPF.",chunk-a231e6cefde48e6bf8053bf1648d2635,../3GPP-trunked/Rel-19/23_series/23700-63-j00.md6.3.2,1770204367,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,N4 Association Update Procedure
UPF registration in NRF,UPF registration in NRF,Concept,"UPF registration in NRF is a procedure defined in clause 4.17.1 of TS 23.502 [3], which is extended to include new capabilities in the NF profile for UPF. This extension involves adding a new bit to the SupportedPfcpFeatures field in the UpfInfo element of the Nnrf_NFManagement NFRegister Request message and introducing a new AdditionalSupportInfo IE containing locally configured information in the UPF as described in clause 6.3.1.<SEP>UPF registration in NRF is a procedure where the UPF registers its presence and capabilities with the Network Repository Function (NRF), and is impacted by the inclusion of AdditionalSupport Info in the registration process.",chunk-a231e6cefde48e6bf8053bf1648d2635<SEP>chunk-c1088ce3436a19b1e626b7b31c4b6e72,../3GPP-trunked/Rel-19/23_series/23700-63-j00.md6.3.2<SEP>../3GPP-trunked/Rel-19/23_series/23700-63-j00.md6.3.3,1770204381,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,UPF registration in NRF
NF service Registration,NF service Registration,Concept,"NF service Registration is a procedure referenced in clause 4.17.1 of TS 23.502 [3] and is part of the UPF registration in NRF extension, used to register UPF services with the NRF.",chunk-a231e6cefde48e6bf8053bf1648d2635,../3GPP-trunked/Rel-19/23_series/23700-63-j00.md6.3.2,1770204368,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,NF service Registration
NF service update,NF service update,Concept,"NF service update is a procedure referenced in clause 4.17.2 of TS 23.502 [3] and is part of the UPF registration in NRF extension, used to update the UPF service information in the NRF.)##
(entity<",chunk-a231e6cefde48e6bf8053bf1648d2635,../3GPP-trunked/Rel-19/23_series/23700-63-j00.md6.3.2,1770204368,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,NF service update
AdditionalSupport Info,AdditionalSupport Info,Concept,"AdditionalSupport Info is a new information element introduced in UPF configuration and in several procedures including PFCP Association Setup, UPF registration in NRF, UPF discovery assisted by NRF, and UPF selection by SMF.",chunk-c1088ce3436a19b1e626b7b31c4b6e72,../3GPP-trunked/Rel-19/23_series/23700-63-j00.md6.3.3,1770204369,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,AdditionalSupport Info
UPF discovery assisted by NRF,UPF discovery assisted by NRF,Concept,"UPF discovery assisted by NRF is a procedure in which the NRF provides UPF discovery information to other network functions, and is impacted by the addition of AdditionalSupport Info in the discovery process.",chunk-c1088ce3436a19b1e626b7b31c4b6e72,../3GPP-trunked/Rel-19/23_series/23700-63-j00.md6.3.3,1770204370,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,UPF discovery assisted by NRF
UPF selection by the SMF,UPF selection by the SMF,Concept,"UPF selection by the SMF is a procedure where the Session Management Function selects an appropriate UPF for a user session, and is impacted by the inclusion of AdditionalSupport Info in the selection criteria.",chunk-c1088ce3436a19b1e626b7b31c4b6e72,../3GPP-trunked/Rel-19/23_series/23700-63-j00.md6.3.3,1770204370,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,UPF selection by the SMF
6.4.1)##,6.4.1,UNKNOWN,This solution addresses Key Issue mapping,chunk-fef85079538f9ee9af6b34f80e7591e7,../3GPP-trunked/Rel-19/23_series/23700-63-j00.md6.4.1,1770204389,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,6.4.1)##
S-CSCF restoration procedures,S-CSCF restoration procedures,Concept,S-CSCF restoration procedures are processes defined in 3GPP TS 23.380 [7D] for handling service interruption scenarios in the IM CN subsystem and the UE.,chunk-73d16b26a22664d98e8e89dbdc7b24f4,../3GPP-trunked/Rel-19/24_series/24229-j20.md3.1,1770204414,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,S-CSCF restoration procedures
Loopback routeing,Loopback routeing,Concept,"Loopback routeing is a method of routing a SIP request back to the visited network for local breakout, as specified in 3GPP TS 23.228 [7] according to the roaming architecture for voice over IMS with local breakout.",chunk-73d16b26a22664d98e8e89dbdc7b24f4,../3GPP-trunked/Rel-19/24_series/24229-j20.md3.1,1770204414,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,Loopback routeing
UE performing the functions of an external attached network,UE performing the functions of an external attached network,Concept,"UE performing the functions of an external attached network is an independent network connected to an IMS network over the Gm interface through a single point and is perceived by the IMS network as a specific UE, such as an IP-PBX.",chunk-73d16b26a22664d98e8e89dbdc7b24f4,../3GPP-trunked/Rel-19/24_series/24229-j20.md3.1,1770204414,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,UE performing the functions of an external attached network
Static Mode of Operation,Static Mode of Operation,Concept,Static Mode of Operation is a,chunk-73d16b26a22664d98e8e89dbdc7b24f4,../3GPP-trunked/Rel-19/24_series/24229-j20.md3.1,1770204414,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,Static Mode of Operation
Canonical form of a SIP URI,Canonical form of a SIP URI,Concept,"Canonical form of a SIP URI is defined as ""sip:username@domain"" according to RFC 3261 [26] subclause 10.3, and SIP URI comparisons are performed as specified in RFC 3261 [26] subclause 19.1.4.",chunk-73d16b26a22664d98e8e89dbdc7b24f4,../3GPP-trunked/Rel-19/24_series/24229-j20.md3.1,1770204414,Rel-19/24_series/24577-j10/graph_chunk_entity_relation.graphml,Rel-19,Canonical form of a SIP URI
